contingent,units,beds,baths,sqft,rent,list_price,address,zip,urls,listings,lats,longs,year_built,street_address,city_state,list_date,original_price,propertyType,propertyType2
No,,5.0,4.5,3768.0,0.0,950000,"3007 Gannon Street, Madison, WI",53711,https://www.homesnap.com/WI/Madison/3007-Gannon-Street,100784674,43.009536,-89.336025,2005.0,3007 Gannon Street,"Madison, WI",2021-02-15,950000,1,1
No,,4.0,3.0,3675.0,0.0,950000,"3675 Red Hawk Lane, Mount Horeb, WI",53572,https://www.homesnap.com/WI/Mount-Horeb/3675-Red-Hawk-Lane,100787800,43.056363,-89.68755,2007.0,3675 Red Hawk Lane,"Mount Horeb, WI",2021-02-15,950000,1,1
No,,3.0,2.0,1450.0,0.0,339900,"4811 Gordon Avenue, Monona, WI",53716,https://www.homesnap.com/WI/Monona/4811-Gordon-Avenue,100790748,43.067112,-89.327584,1955.0,4811 Gordon Avenue,"Monona, WI",2021-02-15,339900,1,1
No,,3.0,3.0,1848.0,0.0,550000,"4538 Stonewood Drive, Middleton, WI",53562,https://www.homesnap.com/WI/Middleton/4538-Stonewood-Drive,100790211,43.104423,-89.551789,2016.0,4538 Stonewood Drive,"Middleton, WI",2021-02-15,550000,1,1
No,,2.0,2.0,1491.0,0.0,309900,"9213 Crosswinds Lane #201, Verona, WI",53593,https://www.homesnap.com/WI/Verona/9213-Crosswinds-Lane/property/600029509304,100783627,43.031608,-89.547294,2004.0,9213 Crosswinds Lane #201,"Verona, WI",2021-02-15,309900,4,4
No,,4.0,3.0,3066.0,0.0,599900,"9 Timberwood Court, Madison, WI",53719,https://www.homesnap.com/WI/Madison/9-Timberwood-Court,100784010,43.014331,-89.507795,1999.0,9 Timberwood Court,"Madison, WI",2021-02-15,599900,1,1
No,,,0.0,,0.0,59900,"3041 Handel Street, Black Earth, WI",53515,https://www.homesnap.com/WI/Black-Earth/3041-Handel-Street,100793331,43.122669,-89.744621,,3041 Handel Street,"Black Earth, WI",2021-02-15,59900,8,32
No,,,0.0,,0.0,79900,"4078 Red Hawk Run, Black Earth, WI",53515,https://www.homesnap.com/WI/Black-Earth/4078-Red-Hawk-Run,100793332,43.122355,-89.746135,,4078 Red Hawk Run,"Black Earth, WI",2021-02-15,79900,8,32
No,,,0.0,,0.0,79900,"1901 Eggum Road, Mount Horeb, WI",53572,https://www.homesnap.com/WI/Mount-Horeb/1901-Eggum-Road,100785198,43.001212,-89.71183,,1901 Eggum Road,"Mount Horeb, WI",2021-02-15,79900,8,32
No,,,0.0,,0.0,384900,"L1 Timber Lane, Verona, WI",53593,https://www.homesnap.com/WI/Verona/L1-Timber-Lane,100791557,43.01679,-89.59284,,L1 Timber Lane,"Verona, WI",2021-02-15,384900,8,32
No,,5.0,2.5,2470.0,0.0,559900,"4320 Welcome Home Court, Windsor, WI",53598,https://www.homesnap.com/WI/Windsor/4320-Welcome-Home-Court,100787004,43.210011,-89.329548,2021.0,4320 Welcome Home Court,"Windsor, WI",2021-02-15,559900,1,1
Yes,,3.0,2.5,1763.0,0.0,350000,"6554 Cortland Park Drive, Deforest, WI",53532,https://www.homesnap.com/WI/Deforest/6554-Cortland-Park-Drive/property/17795143,100785007,43.207221,-89.317825,2021.0,6554 Cortland Park Drive,"Deforest, WI",2021-02-15,350000,4,4
No,,,0.0,,0.0,52500,"Lot 35 Ripp Drive, Black Earth, WI",53515,https://www.homesnap.com/WI/Black-Earth/Lot-35-Ripp-Drive,100787570,43.130537,-89.743764,,Lot 35 Ripp Drive,"Black Earth, WI",2021-02-15,52500,8,32
No,,3.0,2.5,1539.0,0.0,327900,"6134 Misty Bridge Road, Madison, WI",53718,https://www.homesnap.com/WI/Madison/6134-Misty-Bridge-Road,100788337,43.097359,-89.27449,2021.0,6134 Misty Bridge Road,"Madison, WI",2021-02-15,327900,1,1
No,,2.0,2.0,1480.0,0.0,380900,"6523 Trails Edge Court, Deforest, WI",53532,https://www.homesnap.com/WI/Deforest/6523-Trails-Edge-Court,100789535,43.218881,-89.354927,2020.0,6523 Trails Edge Court,"Deforest, WI",2021-02-15,380900,4,4
No,,3.0,2.5,1675.0,0.0,415000,"1127 Ballweg Lane, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/1127-Ballweg-Lane,100776487,43.183707,-89.425053,2021.0,1127 Ballweg Lane,"Waunakee, WI",2021-02-14,415000,1,1
Yes,,2.0,2.5,1530.0,0.0,239900,"1905 N Windsor Avenue, Cottage Grove, WI",53527,https://www.homesnap.com/WI/Cottage-Grove/1905-N-Windsor-Avenue,100778023,43.104172,-89.20135,2020.0,1905 N Windsor Avenue,"Cottage Grove, WI",2021-02-14,239900,4,4
No,,3.0,1.0,2152.0,0.0,299900,"220 Reigstad Street, de Forest, WI",53532,https://www.homesnap.com/WI/de-Forest/220-Reigstad-Street,100769013,43.245128,-89.345529,1959.0,220 Reigstad Street,"de Forest, WI",2021-02-13,299900,1,1
No,,3.0,2.0,1857.0,0.0,314000,"4230 Portland Parkway, Madison, WI",53714,https://www.homesnap.com/WI/Madison/4230-Portland-Parkway,100773777,43.097622,-89.310578,1960.0,4230 Portland Parkway,"Madison, WI",2021-02-13,314000,1,1
No,,4.0,3.0,2690.0,0.0,459900,"5502 Mahocker Road, Mazomanie, WI",53560,https://www.homesnap.com/WI/Mazomanie/5502-Mahocker-Road,100773187,43.156764,-89.819218,,5502 Mahocker Road,"Mazomanie, WI",2021-02-13,459900,1,1
No,2.0,6.0,6.0,5575.0,3390.0,549900,"1066 School Street, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/1066-School-Street,100765761,43.195447,-89.231107,1999.0,1066 School Street,"Sun Prairie, WI",2021-02-12,549900,1,16
No,,5.0,3.5,4586.0,0.0,674900,"147 Jacob Circle, Oregon, WI",53575,https://www.homesnap.com/WI/Oregon/147-Jacob-Circle,100765615,42.918734,-89.418938,2007.0,147 Jacob Circle,"Oregon, WI",2021-02-12,674900,1,1
Yes,,5.0,3.5,3432.0,0.0,564000,"1717 Dunwoody Lane, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/1717-Dunwoody-Lane,100744118,43.165069,-89.44425,2007.0,1717 Dunwoody Lane,"Waunakee, WI",2021-02-12,564000,1,1
No,,2.0,1.5,1272.0,0.0,259900,"3751 County Road P, Cross Plains, WI",53528,https://www.homesnap.com/WI/Cross-Plains/3751-County-Road-P,100746981,43.060428,-89.656193,,3751 County Road P,"Cross Plains, WI",2021-02-12,259900,1,1
No,,4.0,2.5,3448.0,0.0,630000,"3237 Valley Spring Road, Mount Horeb, WI",53572,https://www.homesnap.com/WI/Mount-Horeb/3237-Valley-Spring-Road,100753672,43.032283,-89.643808,1969.0,3237 Valley Spring Road,"Mount Horeb, WI",2021-02-12,630000,1,1
Yes,,3.0,2.5,1677.0,0.0,335000,"9338 Harvest Moon Lane, Verona, WI",53593,https://www.homesnap.com/WI/Verona/9338-Harvest-Moon-Lane,100749893,43.053919,-89.548934,2013.0,9338 Harvest Moon Lane,"Verona, WI",2021-02-12,335000,1,1
No,3.0,9.0,3.0,3504.0,4680.0,650000,"947 E Johnson Street, Madison, WI",53703,https://www.homesnap.com/WI/Madison/947-E-Johnson-Street,100764570,43.085288,-89.374451,1914.0,947 E Johnson Street,"Madison, WI",2021-02-12,650000,1,16
No,,4.0,1.5,2530.0,0.0,669000,"5487 County Road P, Cross Plains, WI",53528,https://www.homesnap.com/WI/Cross-Plains/5487-County-Road-P,100757185,43.156938,-89.593226,,5487 County Road P,"Cross Plains, WI",2021-02-12,669000,1,1
No,,4.0,3.5,5136.0,0.0,875000,"7914 Bowman Road, Lodi, WI",53555,https://www.homesnap.com/WI/Lodi/7914-Bowman-Road,100746089,43.29066,-89.606351,2018.0,7914 Bowman Road,"Lodi, WI",2021-02-12,875000,1,1
No,,2.0,2.5,1448.0,0.0,302000,"1507 O'Keeffe Avenue, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/1507-OKeeffe-Avenue,100748093,43.160171,-89.263238,2019.0,1507 O'Keeffe Avenue,"Sun Prairie, WI",2021-02-12,289900,4,4
Yes,,3.0,1.5,1280.0,0.0,47500,"5441 (L81) Kalesey Court, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/5441-L81-Kalesey-Court,100755619,43.153592,-89.525354,1989.0,5441 (L81) Kalesey Court,"Waunakee, WI",2021-02-12,47500,8,64
No,,,0.0,,0.0,825000,"Lot County Highway Ab, Cottage Grove, WI",53527,https://www.homesnap.com/WI/Cottage-Grove/Lot-County-Highway-Ab,100757198,43.034952,-89.246993,,Lot County Highway Ab,"Cottage Grove, WI",2021-02-12,825000,8,32
No,,5.0,3.0,3494.0,0.0,824900,"1567 Wisconsin 19, Marshall, WI",53559,https://www.homesnap.com/WI/Marshall/1567-Wisconsin-19,100759052,43.171778,-89.126047,2015.0,1567 Wisconsin 19,"Marshall, WI",2021-02-12,824900,1,1
No,,,0.0,,0.0,125000,"9326 Wilrich Street, Middleton, WI",53562,https://www.homesnap.com/WI/Middleton/9326-Wilrich-Street,100780161,43.063938,-89.551888,,9326 Wilrich Street,"Middleton, WI",2021-02-12,125000,8,32
No,,,0.0,,0.0,145000,"9924 Shining Willow Street, Middleton, WI",53562,https://www.homesnap.com/WI/Middleton/9924-Shining-Willow-Street,100780160,43.070128,-89.55858,,9924 Shining Willow Street,"Middleton, WI",2021-02-12,145000,8,32
Yes,2.0,4.0,2.0,3652.0,2110.0,249900,"4602 Martha Lane, Madison, WI",53714,https://www.homesnap.com/WI/Madison/4602-Martha-Lane,100785240,43.086213,-89.302491,1960.0,4602 Martha Lane,"Madison, WI",2021-02-12,249900,1,16
No,,3.0,2.0,1390.0,0.0,547900,"1415 Chandler Street, Madison, WI",53711,https://www.homesnap.com/WI/Madison/1415-Chandler-Street,100728495,43.063893,-89.409803,1897.0,1415 Chandler Street,"Madison, WI",2021-02-11,547900,1,1
No,,2.0,1.0,820.0,0.0,145000,"2146 Allen Boulevard #1, Middleton, WI",53562,https://www.homesnap.com/WI/Middleton/2146-Allen-Boulevard/property/600029500805,100736394,43.09404,-89.486859,1975.0,2146 Allen Boulevard #1,"Middleton, WI",2021-02-11,145000,4,4
No,,3.0,1.0,1076.0,0.0,249900,"2293 S Syene Road, Fitchburg, WI",53711,https://www.homesnap.com/WI/Fitchburg/2293-S-Syene-Road,100721537,42.979063,-89.397465,1960.0,2293 S Syene Road,"Fitchburg, WI",2021-02-11,249900,1,1
Yes,,2.0,1.0,932.0,0.0,179000,"321 E School Street, Belleville, WI",53508,https://www.homesnap.com/WI/Belleville/321-E-School-Street,100752561,42.857043,-89.529459,1971.0,321 E School Street,"Belleville, WI",2021-02-11,179000,1,1
No,,4.0,3.5,2832.0,0.0,475000,"378 Wynnwood Drive, Verona, WI",53593,https://www.homesnap.com/WI/Verona/378-Wynnwood-Drive,100733943,42.99322,-89.559021,2008.0,378 Wynnwood Drive,"Verona, WI",2021-02-11,475000,1,1
No,,3.0,3.0,2842.0,0.0,439900,"3470 Leflore Court, Verona, WI",53593,https://www.homesnap.com/WI/Verona/3470-Leflore-Court,100731697,43.044925,-89.584048,1986.0,3470 Leflore Court,"Verona, WI",2021-02-11,439900,1,1
No,,4.0,3.5,3014.0,0.0,474900,"3235 Harmony Street, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/3235-Harmony-Street,100719974,43.166484,-89.283508,2005.0,3235 Harmony Street,"Sun Prairie, WI",2021-02-11,474900,1,1
No,,4.0,3.0,2668.0,0.0,435000,"9301 Ancient Oak Lane, Verona, WI",53593,https://www.homesnap.com/WI/Verona/9301-Ancient-Oak-Lane,100720187,43.043625,-89.547236,2009.0,9301 Ancient Oak Lane,"Verona, WI",2021-02-11,435000,1,1
No,,3.0,2.5,1787.0,0.0,334900,"9420 Briar Haven Drive, Verona, WI",53593,https://www.homesnap.com/WI/Verona/9420-Briar-Haven-Drive,100731696,43.056702,-89.550345,2006.0,9420 Briar Haven Drive,"Verona, WI",2021-02-11,334900,1,1
No,,3.0,1.0,1840.0,0.0,199900,"310 S Pleasant Street, Cambridge, WI",53523,https://www.homesnap.com/WI/Cambridge/310-S-Pleasant-Street,100738108,43.001588,-89.02131,1961.0,310 S Pleasant Street,"Cambridge, WI",2021-02-11,199900,1,1
No,,3.0,1.0,1702.0,0.0,300000,"4011 Drexel Avenue, Madison, WI",53716,https://www.homesnap.com/WI/Madison/4011-Drexel-Avenue,100720663,43.081655,-89.320482,1938.0,4011 Drexel Avenue,"Madison, WI",2021-02-11,300000,1,1
No,,3.0,2.0,2219.0,0.0,299900,"4521 Milwaukee Street, Madison, WI",53714,https://www.homesnap.com/WI/Madison/4521-Milwaukee-Street,100732080,43.098476,-89.303925,1950.0,4521 Milwaukee Street,"Madison, WI",2021-02-11,299900,1,1
No,,3.0,2.0,2640.0,0.0,332500,"5865 S Bird Street, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/5865-S-Bird-Street,100728921,43.168897,-89.227632,1966.0,5865 S Bird Street,"Sun Prairie, WI",2021-02-11,332500,1,1
Yes,,3.0,2.5,1950.0,0.0,330000,"7113 Brindley Circle, Madison, WI",53719,https://www.homesnap.com/WI/Madison/7113-Brindley-Circle,100720905,43.023174,-89.506569,1988.0,7113 Brindley Circle,"Madison, WI",2021-02-11,330000,1,1
Yes,,3.0,2.5,1553.0,0.0,324900,"709 Reflection Drive, Verona, WI",53593,https://www.homesnap.com/WI/Verona/709-Reflection-Drive,100719973,43.04484,-89.543663,2015.0,709 Reflection Drive,"Verona, WI",2021-02-11,324900,1,1
No,,3.0,2.5,2133.0,0.0,359900,"440 Pluto Street, Madison, WI",53718,https://www.homesnap.com/WI/Madison/440-Pluto-Street,100720904,43.092332,-89.274373,2017.0,440 Pluto Street,"Madison, WI",2021-02-11,359900,1,1
No,,4.0,2.5,1895.0,0.0,429900,"705 Mozart Street, Verona, WI",53593,https://www.homesnap.com/WI/Verona/705-Mozart-Street,100728497,42.992334,-89.570031,,705 Mozart Street,"Verona, WI",2021-02-11,429900,1,1
No,,4.0,3.0,2806.0,0.0,529900,"1555 Liatris Drive, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/1555-Liatris-Drive,100722854,43.205019,-89.252143,2021.0,1555 Liatris Drive,"Sun Prairie, WI",2021-02-11,529900,1,1
No,,4.0,2.5,2157.0,0.0,549900,"4996 Silo Prairie Drive, Westport, WI",53597,https://www.homesnap.com/WI/Westport/4996-Silo-Prairie-Drive,100724292,43.128633,-89.444458,2021.0,4996 Silo Prairie Drive,"Westport, WI",2021-02-11,549900,1,1
Yes,,3.0,2.5,1539.0,0.0,363900,"1022 Wild Willow Way, Verona, WI",53593,https://www.homesnap.com/WI/Verona/1022-Wild-Willow-Way,100731695,43.0008,-89.5551,2021.0,1022 Wild Willow Way,"Verona, WI",2021-02-11,363900,1,1
No,,3.0,2.5,1786.0,0.0,403900,"1018 Wild Willow Way, Verona, WI",53593,https://www.homesnap.com/WI/Verona/1018-Wild-Willow-Way,100734655,43.0008,-89.5551,2021.0,1018 Wild Willow Way,"Verona, WI",2021-02-11,403900,1,1
Yes,,2.0,2.5,1408.0,0.0,227900,"1903 N Windsor Avenue, Cottage Grove, WI",53527,https://www.homesnap.com/WI/Cottage-Grove/1903-N-Windsor-Avenue,100771048,43.104172,-89.20135,2020.0,1903 N Windsor Avenue,"Cottage Grove, WI",2021-02-11,227900,4,4
No,1.0,,0.0,,0.0,149900,"115 State Street, Madison, WI",53703,https://www.homesnap.com/WI/Madison/115-State-Street,100785354,43.074585,-89.387374,,115 State Street,"Madison, WI",2021-02-11,149900,8,128
Yes,,2.0,1.0,876.0,0.0,136900,"205 Kearney Way #104, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/205-Kearney-Way/property/18143504,100704368,43.185843,-89.453159,1998.0,205 Kearney Way #104,"Waunakee, WI",2021-02-10,136900,4,4
No,,5.0,2.5,5102.0,0.0,1100000,"3244 Ryser Drive, Mount Horeb, WI",53572,https://www.homesnap.com/WI/Mount-Horeb/3244-Ryser-Drive,100730456,43.032882,-89.674392,2006.0,3244 Ryser Drive,"Mount Horeb, WI",2021-02-10,1100000,1,1
Yes,,4.0,2.0,2023.0,0.0,279900,"413 W Mohawk Trail, de Forest, WI",53532,https://www.homesnap.com/WI/de-Forest/413-W-Mohawk-Trail,100705937,43.248546,-89.349301,1977.0,413 W Mohawk Trail,"de Forest, WI",2021-02-10,279900,1,1
No,,2.0,1.0,1023.0,0.0,285000,"3110 Lindbergh Street, Madison, WI",53704,https://www.homesnap.com/WI/Madison/3110-Lindbergh-Street,100712352,43.095013,-89.338679,1940.0,3110 Lindbergh Street,"Madison, WI",2021-02-10,285000,1,1
No,,4.0,1.5,1158.0,0.0,269900,"218 Belmont Road, Madison, WI",53714,https://www.homesnap.com/WI/Madison/218-Belmont-Road,100702623,43.095167,-89.308843,1971.0,218 Belmont Road,"Madison, WI",2021-02-10,269900,1,1
Yes,,3.0,3.5,3036.0,0.0,434900,"400 Skyview Drive, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/400-Skyview-Drive,100711345,43.202889,-89.449438,2004.0,400 Skyview Drive,"Waunakee, WI",2021-02-10,449900,1,1
No,,3.0,2.0,2040.0,0.0,345000,"6680 Wendell Way, de Forest, WI",53532,https://www.homesnap.com/WI/de-Forest/6680-Wendell-Way,100720190,43.214627,-89.30071,1988.0,6680 Wendell Way,"de Forest, WI",2021-02-10,345000,1,1
No,,3.0,2.5,1898.0,0.0,335000,"729 Reflection Drive, Verona, WI",53593,https://www.homesnap.com/WI/Verona/729-Reflection-Drive,100705540,43.044256,-89.543661,2015.0,729 Reflection Drive,"Verona, WI",2021-02-10,335000,1,1
No,,3.0,2.0,1986.0,0.0,349900,"1395 Heritage Lane, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/1395-Heritage-Lane,100698435,43.164124,-89.24152,2014.0,1395 Heritage Lane,"Sun Prairie, WI",2021-02-10,349900,1,1
No,,3.0,2.5,2228.0,0.0,448300,"2100 Korgen Drive, Stoughton, WI",53589,https://www.homesnap.com/WI/Stoughton/2100-Korgen-Drive,100711602,42.908785,-89.246392,2019.0,2100 Korgen Drive,"Stoughton, WI",2021-02-10,448300,1,1
No,,3.0,2.0,2035.0,0.0,519900,"6255 John F. Kennedy Drive, Deforest, WI",53532,https://www.homesnap.com/WI/Deforest/6255-John-F-Kennedy-Drive,100732079,43.191648,-89.316167,2021.0,6255 John F. Kennedy Drive,"Deforest, WI",2021-02-10,519900,1,1
Yes,,3.0,2.0,1450.0,0.0,225000,"112 4th Street, Brooklyn, WI",53521,https://www.homesnap.com/WI/Brooklyn/112-4th-Street,100710095,42.854531,-89.378732,2002.0,112 4th Street,"Brooklyn, WI",2021-02-10,225000,8,8
No,,,0.0,,0.0,2872500,"7404 Siggelkow Road, Madison, WI",53718,https://www.homesnap.com/WI/Madison/7404-Siggelkow-Road,100725168,43.026637,-89.267361,,7404 Siggelkow Road,"Madison, WI",2021-02-10,2872500,8,32
No,,1.0,1.5,1145.0,0.0,230000,"10 Glen Brook Way #103, Fitchburg, WI",53711,https://www.homesnap.com/WI/Fitchburg/10-Glen-Brook-Way/property/600036359270,100687437,43.000683,-89.423545,2009.0,10 Glen Brook Way #103,"Fitchburg, WI",2021-02-09,230000,4,4
No,,3.0,3.5,3013.0,0.0,349500,"1225 Artisan Drive, Madison, WI",53704,https://www.homesnap.com/WI/Madison/1225-Artisan-Drive,100699814,43.116136,-89.297315,1992.0,1225 Artisan Drive,"Madison, WI",2021-02-09,349500,1,1
Yes,,3.0,2.0,2160.0,0.0,219900,"2004 Stephanie Court, Black Earth, WI",53515,https://www.homesnap.com/WI/Black-Earth/2004-Stephanie-Court,100683830,43.127217,-89.749306,1992.0,2004 Stephanie Court,"Black Earth, WI",2021-02-09,219900,8,8
Yes,,3.0,2.0,2160.0,0.0,219900,"2000 Stephanie Court, Black Earth, WI",53515,https://www.homesnap.com/WI/Black-Earth/2000-Stephanie-Court,100683440,43.127166,-89.74932,1992.0,2000 Stephanie Court,"Black Earth, WI",2021-02-09,219900,8,8
No,,2.0,1.0,820.0,0.0,150000,"2162 Allen Boulevard #2, Middleton, WI",53562,https://www.homesnap.com/WI/Middleton/2162-Allen-Boulevard/property/600031271051,100728203,43.094439,-89.486253,1975.0,2162 Allen Boulevard #2,"Middleton, WI",2021-02-09,150000,4,4
No,,3.0,1.0,1570.0,0.0,279900,"3380 Peterson Road, Mc Farland, WI",53558,https://www.homesnap.com/WI/Mc-Farland/3380-Peterson-Road,100693573,42.996633,-89.263603,1974.0,3380 Peterson Road,"Mc Farland, WI",2021-02-09,279900,1,1
Yes,,2.0,1.0,936.0,0.0,210000,"624 N Bird Street, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/624-N-Bird-Street,100707394,43.189252,-89.226559,1957.0,624 N Bird Street,"Sun Prairie, WI",2021-02-09,210000,1,1
No,,3.0,2.0,2237.0,0.0,345000,"6430 River Road, de Forest, WI",53532,https://www.homesnap.com/WI/de-Forest/6430-River-Road,100690005,43.208085,-89.361485,1960.0,6430 River Road,"de Forest, WI",2021-02-09,345000,1,1
No,,2.0,2.0,1310.0,0.0,195000,"1430 Wheeler Court #B, Madison, WI",53704,https://www.homesnap.com/WI/Madison/1430-Wheeler-Court/property/600029568119,100721248,43.149199,-89.369326,1978.0,1430 Wheeler Court #B,"Madison, WI",2021-02-09,195000,4,4
No,,5.0,3.5,2920.0,0.0,450000,"1601 Nakoma Court, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/1601-Nakoma-Court,100753671,43.175268,-89.427845,2001.0,1601 Nakoma Court,"Waunakee, WI",2021-02-09,450000,1,1
No,,3.0,1.0,1818.0,0.0,344900,"206 Gilman Street, Verona, WI",53593,https://www.homesnap.com/WI/Verona/206-Gilman-Street,100690006,42.994746,-89.53022,1960.0,206 Gilman Street,"Verona, WI",2021-02-09,344900,1,1
Yes,,2.0,2.0,1310.0,0.0,235000,"3298 Stonecreek Drive #24, Madison, WI",53719,https://www.homesnap.com/WI/Madison/3298-Stonecreek-Drive,100681756,43.013176,-89.503185,1998.0,3298 Stonecreek Drive #24,"Madison, WI",2021-02-09,235000,4,4
No,,2.0,1.0,792.0,0.0,108000,"887 Kottke Drive, Madison, WI",53719,https://www.homesnap.com/WI/Madison/887-Kottke-Drive,100694672,43.049135,-89.505465,1985.0,887 Kottke Drive,"Madison, WI",2021-02-09,108000,4,4
Yes,,3.0,2.5,1380.0,0.0,289900,"5535 Prairie Place Drive, McFarland, WI",53558,https://www.homesnap.com/WI/McFarland/5535-Prairie-Place-Drive,100698198,43.0132,-89.289,2021.0,5535 Prairie Place Drive,"McFarland, WI",2021-02-09,289900,4,4
Yes,,3.0,3.0,2820.0,0.0,339900,"1804 Meadow Drive, Stoughton, WI",53589,https://www.homesnap.com/WI/Stoughton/1804-Meadow-Drive,100704366,42.923112,-89.198322,2004.0,1804 Meadow Drive,"Stoughton, WI",2021-02-08,339900,4,4
Yes,,2.0,2.0,2002.0,0.0,284000,"216 Sanford Drive, de Forest, WI",53532,https://www.homesnap.com/WI/de-Forest/216-Sanford-Drive,100660695,43.245571,-89.346855,1966.0,216 Sanford Drive,"de Forest, WI",2021-02-08,284000,1,1
Yes,,3.0,2.5,1755.0,0.0,249900,"63 Ponwood Circle, Madison, WI",53717,https://www.homesnap.com/WI/Madison/63-Ponwood-Circle,100684969,43.081073,-89.500638,1990.0,63 Ponwood Circle,"Madison, WI",2021-02-08,249900,4,4
No,,2.0,2.0,1140.0,0.0,154900,"6302 Mineral Point Road #216, Madison, WI",53705,https://www.homesnap.com/WI/Madison/6302-Mineral-Point-Road/property/600029507169,100723983,43.061332,-89.490635,1974.0,6302 Mineral Point Road #216,"Madison, WI",2021-02-08,154900,4,4
No,,3.0,2.0,1848.0,0.0,424900,"642 Gately Terrace, Madison, WI",53711,https://www.homesnap.com/WI/Madison/642-Gately-Terrace,100667165,43.05122,-89.445909,1951.0,642 Gately Terrace,"Madison, WI",2021-02-08,424900,1,1
Yes,,3.0,2.0,2319.0,0.0,289900,"890 Blaser Court, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/890-Blaser-Court,100668806,43.193829,-89.243679,1977.0,890 Blaser Court,"Sun Prairie, WI",2021-02-08,289900,1,1
No,4.0,6.0,4.0,591.0,4182.0,619000,"648 E Johnson Street, Madison, WI",53703,https://www.homesnap.com/WI/Madison/648-E-Johnson-Street/property/18131587,100669671,43.08192,-89.380334,1888.0,648 E Johnson Street,"Madison, WI",2021-02-08,660000,1,16
No,,3.0,2.5,1724.0,0.0,274900,"8127 Broadmoor Street, Madison, WI",53719,https://www.homesnap.com/WI/Madison/8127-Broadmoor-Street,100689737,43.035666,-89.52517,2004.0,8127 Broadmoor Street,"Madison, WI",2021-02-08,274900,8,8
No,,4.0,2.0,1740.0,0.0,299000,"912 Jefferson Street, Sauk City, WI",53583,https://www.homesnap.com/WI/Sauk-City/912-Jefferson-Street,100690634,43.270358,-89.724172,1912.0,912 Jefferson Street,"Sauk City, WI",2021-02-08,299000,1,1
No,,3.0,2.0,1960.0,0.0,350000,"730 Mclean Drive, Madison, WI",53718,https://www.homesnap.com/WI/Madison/730-Mclean-Drive,100654473,43.08752,-89.27401,2010.0,730 Mclean Drive,"Madison, WI",2021-02-08,350000,1,1
No,,3.0,1.0,1044.0,0.0,210000,"915 Summit Avenue, Stoughton, WI",53589,https://www.homesnap.com/WI/Stoughton/915-Summit-Avenue,100670176,42.910803,-89.219028,1890.0,915 Summit Avenue,"Stoughton, WI",2021-02-08,210000,1,1
No,,5.0,3.5,3998.0,0.0,824900,"2590 Kildare Drive, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/2590-Kildare-Drive,100760106,43.174086,-89.453514,2015.0,2590 Kildare Drive,"Waunakee, WI",2021-02-08,824900,1,1
No,,,0.0,,0.0,79900,"1913 Eggum Road, Mount Horeb, WI",53572,https://www.homesnap.com/WI/Mount-Horeb/1913-Eggum-Road,100657438,43.001639,-89.710872,,1913 Eggum Road,"Mount Horeb, WI",2021-02-08,79900,8,32
No,,3.0,2.0,1962.0,0.0,589900,"811 Ronald Overlook, Waunakee, WI",53597,https://www.homesnap.com/WI/Waunakee/811-Ronald-Overlook,100684201,43.19888,-89.478761,2021.0,811 Ronald Overlook,"Waunakee, WI",2021-02-08,589900,1,1
Yes,4.0,8.0,4.0,3900.0,4170.0,567900,"36 Stonehaven Drive, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/36-Stonehaven-Drive,100668752,43.200653,-89.212347,1987.0,36 Stonehaven Drive,"Sun Prairie, WI",2021-02-08,567900,1,16
Yes,4.0,8.0,4.0,3900.0,4045.0,567900,"44 Stonehaven Drive, Sun Prairie, WI",53590,https://www.homesnap.com/WI/Sun-Prairie/44-Stonehaven-Drive,100669034,43.200516,-89.212623,1987.0,44 Stonehaven Drive,"Sun Prairie, WI",2021-02-08,567900,1,16
No,,,0.0,,0.0,825000,"3539 E Washington Avenue, Madison, WI",53704,https://www.homesnap.com/WI/Madison/3539-E-Washington-Avenue,100658002,43.11393,-89.32939,,3539 E Washington Avenue,"Madison, WI",2021-02-08,825000,8,32
No,,,0.0,,0.0,199900,"5844 Timber Land Circle, Fitchburg, WI",53711,https://www.homesnap.com/WI/Fitchburg/5844-Timber-Land-Circle,100659530,43.01086,-89.447412,,5844 Timber Land Circle,"Fitchburg, WI",2021-02-08,199900,8,32
